"TID","TARGET_TYPE","PREF_NAME","TAX_ID","ORGANISM","CHEMBL_ID","SPECIES_GROUP_FLAG"
102699,"SINGLE PROTEIN","Interleukin-2",9606,"Homo sapiens","CHEMBL5880",
102700,"SINGLE PROTEIN","Insulin",9606,"Homo sapiens","CHEMBL5881",
102701,"SINGLE PROTEIN","Integrin alpha-10",9606,"Homo sapiens","CHEMBL5882",
102702,"SINGLE PROTEIN","Integrin alpha-11",9606,"Homo sapiens","CHEMBL5883",
102705,"SINGLE PROTEIN","Voltage-gated potassium channel subunit beta-1",9606,"Homo sapiens","CHEMBL5884",
102706,"SINGLE PROTEIN","Potassium voltage-gated channel subfamily D member 2",9606,"Homo sapiens","CHEMBL5885",
103130,"SINGLE PROTEIN","CXC chemokine receptor 3",9544,"Macaca mulatta","CHEMBL1075186",
103131,"SINGLE PROTEIN","Diacylglycerol kinase epsilon",9606,"Homo sapiens","CHEMBL1075187",
103133,"SINGLE PROTEIN","Integrin alpha-L",10090,"Mus musculus","CHEMBL1075188",
103134,"SINGLE PROTEIN","Pyruvate kinase isozymes M1/M2",9606,"Homo sapiens","CHEMBL1075189",
103135,"SINGLE PROTEIN","L-asparaginase",556,"Erwinia chrysanthemi","CHEMBL1075190",
103136,"SINGLE PROTEIN","Dynamin-1",10116,"Rattus norvegicus","CHEMBL1075191",
103137,"SINGLE PROTEIN","Succinyl-diaminopimelate desuccinylase",71421,"Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd)","CHEMBL1075192",
103138,"SINGLE PROTEIN","Metacaspase",5691,"Trypanosoma brucei","CHEMBL1075193",
103139,"SINGLE PROTEIN","C-X-C chemokine receptor type 3",9615,"Canis lupus familiaris","CHEMBL1075194",
103140,"SINGLE PROTEIN","Serine/threonine-protein kinase TAO2",9606,"Homo sapiens","CHEMBL1075195",
103128,"SINGLE PROTEIN","Kinesin-like protein KIF3C",9606,"Homo sapiens","CHEMBL1075196",
103141,"SINGLE PROTEIN","Sphingosine kinase 2",10116,"Rattus norvegicus","CHEMBL1075197",
102882,"SINGLE PROTEIN","C-X-C chemokine receptor type 2",9986,"Oryctolagus cuniculus","CHEMBL1075198",
102883,"SINGLE PROTEIN","Glyceraldehyde-3-phosphate dehydrogenase",9986,"Oryctolagus cuniculus","CHEMBL1075199",
101363,"SINGLE PROTEIN","Seryl-tRNA synthetase",170187,"Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4)","CHEMBL5886",
101364,"SINGLE PROTEIN","D-aspartate oxidase",9606,"Homo sapiens","CHEMBL5887",
101365,"SINGLE PROTEIN","Mitogen-activated protein kinase kinase kinase 14",9606,"Homo sapiens","CHEMBL5888",
101366,"SINGLE PROTEIN","Kinesin-like protein KIF1B",9606,"Homo sapiens","CHEMBL5889",
101367,"SINGLE PROTEIN","Endothelin-converting enzyme 2",9606,"Homo sapiens","CHEMBL5890",
101368,"SINGLE PROTEIN","Protein arginine N-methyltransferase 3",9606,"Homo sapiens","CHEMBL5891",
101369,"SINGLE PROTEIN","Endothelin B receptor-like protein 2",9606,"Homo sapiens","CHEMBL5892",
101370,"SINGLE PROTEIN","Ribonuclease H1",9606,"Homo sapiens","CHEMBL5893",
101371,"SINGLE PROTEIN","Deoxyribonuclease-2-alpha",9823,"Sus scrofa","CHEMBL5894",
101372,"SINGLE PROTEIN","Beta-lactamase",588,"Providencia stuartii","CHEMBL5895",
101373,"SINGLE PROTEIN","Lysine-specific demethylase 4A",9606,"Homo sapiens","CHEMBL5896",
101374,"SINGLE PROTEIN","Ectonucleoside triphosphate diphosphohydrolase 3",9606,"Homo sapiens","CHEMBL5897",
101375,"SINGLE PROTEIN","Lactoperoxidase",9606,"Homo sapiens","CHEMBL5898",
101594,"SINGLE PROTEIN","Kinesin-like protein KIF23",9606,"Homo sapiens","CHEMBL5899",
101595,"SINGLE PROTEIN","Choline O-acetyltransferase",10090,"Mus musculus","CHEMBL5900",
101596,"SINGLE PROTEIN","Cell division protein kinase 5",10116,"Rattus norvegicus","CHEMBL5901",
101597,"SINGLE PROTEIN","Transcription factor p65",10090,"Mus musculus","CHEMBL5902",
101598,"SINGLE PROTEIN","Activin receptor type-1",9606,"Homo sapiens","CHEMBL5903",
101599,"SINGLE PROTEIN","Dihydrodipicolinate synthase",224308,"Bacillus subtilis (strain 168)","CHEMBL5904",
101600,"SINGLE PROTEIN","Aldo-keto reductase family 1 member C1",9606,"Homo sapiens","CHEMBL5905",
101601,"SINGLE PROTEIN","Lipoprotein lipase",10116,"Rattus norvegicus","CHEMBL5906",
101602,"SINGLE PROTEIN","Serine/threonine-protein kinase LATS2",9606,"Homo sapiens","CHEMBL5907",
101603,"SINGLE PROTEIN","Protection of telomeres protein 1",9606,"Homo sapiens","CHEMBL5908",
101604,"SINGLE PROTEIN","Hypoxia-inducible factor 1-alpha inhibitor",9606,"Homo sapiens","CHEMBL5909",
101605,"SINGLE PROTEIN","Aurora kinase A-interacting protein",9606,"Homo sapiens","CHEMBL5910",
101606,"SINGLE PROTEIN","Elongation of very long chain fatty acids protein 2",9606,"Homo sapiens","CHEMBL5911",
101607,"SINGLE PROTEIN","Serine/threonine-protein kinase 32B",9606,"Homo sapiens","CHEMBL5912",
102709,"SINGLE PROTEIN","Leptin receptor",9606,"Homo sapiens","CHEMBL5913",
102711,"SINGLE PROTEIN","Mitogen-activated protein kinase kinase kinase 2",9606,"Homo sapiens","CHEMBL5914",
102714,"SINGLE PROTEIN","Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA",9606,"Homo sapiens","CHEMBL5915",
102718,"SINGLE PROTEIN","Membrane-bound transcription factor site-1 protease",9606,"Homo sapiens","CHEMBL5916",
102719,"SINGLE PROTEIN","Malate dehydrogenase, mitochondrial",9606,"Homo sapiens","CHEMBL5917",
102723,"SINGLE PROTEIN","Canalicular multispecific organic anion transporter 2",9606,"Homo sapiens","CHEMBL5918",
102726,"SINGLE PROTEIN","Myeloid differentiation primary response protein MyD88",9606,"Homo sapiens","CHEMBL5919",
102727,"SINGLE PROTEIN","N-acetylglucosamine-1-phosphodiester alpha-N-acetylglucosaminidase",9606,"Homo sapiens","CHEMBL5920",
102728,"SINGLE PROTEIN","Bifunctional protein NCOAT",9606,"Homo sapiens","CHEMBL5921",
103142,"SINGLE PROTEIN","Glycine receptor subunit alpha-3",9606,"Homo sapiens","CHEMBL1075092",
103143,"SINGLE PROTEIN","Farnesyl pyrophosphate synthase",10116,"Rattus norvegicus","CHEMBL1075093",
102885,"SINGLE PROTEIN","Potassium voltage-gated channel subfamily E member 1",9986,"Oryctolagus cuniculus","CHEMBL1075200",
102886,"SINGLE PROTEIN","Creatine kinase M-type",9986,"Oryctolagus cuniculus","CHEMBL1075201",
102887,"SINGLE PROTEIN","Sex hormone-binding globulin",9986,"Oryctolagus cuniculus","CHEMBL1075202",
102888,"SINGLE PROTEIN","Probable thymidylate synthase",10506,"Paramecium bursaria Chlorella virus 1","CHEMBL1075203",
102899,"SINGLE PROTEIN","Lanosterol synthase",4754,"Pneumocystis carinii","CHEMBL1075204",
102901,"SINGLE PROTEIN","Exoenzyme S synthesis regulatory protein exsA",208964,"Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228)","CHEMBL1075205",
102902,"SINGLE PROTEIN","Cell division protein ftsZ",208964,"Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228)","CHEMBL1075206",
102903,"SINGLE PROTEIN","Transcriptional activator protein lasR",208964,"Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228)","CHEMBL1075207",
102904,"SINGLE PROTEIN","UDP-N-acetylglucosamine 1-carboxyvinyltransferase",208964,"Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228)","CHEMBL1075208",
102905,"SINGLE PROTEIN","Heme oxygenase",287,"Pseudomonas aeruginosa","CHEMBL1075209",
102906,"SINGLE PROTEIN","IMP-13",287,"Pseudomonas aeruginosa","CHEMBL1075210",
102907,"SINGLE PROTEIN","UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase",287,"Pseudomonas aeruginosa","CHEMBL1075211",
102908,"SINGLE PROTEIN","Aminoglycoside 3'-phosphotransferase type IIb",208964,"Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG12228)","CHEMBL1075212",
102909,"SINGLE PROTEIN","PhzR",287,"Pseudomonas aeruginosa","CHEMBL1075213",
102910,"SINGLE PROTEIN","5'-nucleotidase",10116,"Rattus norvegicus","CHEMBL1075214",
102911,"SINGLE PROTEIN","RAC-alpha serine/threonine-protein kinase",10116,"Rattus norvegicus","CHEMBL1075215",
102912,"SINGLE PROTEIN","Catalase",10116,"Rattus norvegicus","CHEMBL1075216",
102913,"SINGLE PROTEIN","Cathepsin S",10116,"Rattus norvegicus","CHEMBL1075217",
102914,"SINGLE PROTEIN","Cysteinyl leukotriene receptor 1",10116,"Rattus norvegicus","CHEMBL1075218",
101376,"SINGLE PROTEIN","Multifunctional protein ADE2",9606,"Homo sapiens","CHEMBL5922",
101377,"SINGLE PROTEIN","Aldehyde dehydrogenase 1, mitochondrial",4932,"Saccharomyces cerevisiae","CHEMBL5923",
101378,"SINGLE PROTEIN","Ubiquitin-like modifier-activating enzyme 1",9606,"Homo sapiens","CHEMBL5924",
101379,"SINGLE PROTEIN","Ectonucleotide pyrophosphatase/phosphodiesterase family member 1",9606,"Homo sapiens","CHEMBL5925",
101380,"SINGLE PROTEIN","Glyceraldehyde-3-phosphate dehydrogenase, glycosomal",5693,"Trypanosoma cruzi","CHEMBL5926",
101381,"SINGLE PROTEIN","Interferon regulatory factor 1",10116,"Rattus norvegicus","CHEMBL5927",
101382,"SINGLE PROTEIN","Type-2 restriction enzyme BamHI",1390,"Bacillus amyloliquefaciens","CHEMBL5928",
101383,"SINGLE PROTEIN","Alanine aminotransferase 1",9606,"Homo sapiens","CHEMBL5929",
101384,"SINGLE PROTEIN","Corticotropin-releasing factor-binding protein",9606,"Homo sapiens","CHEMBL5930",
101385,"SINGLE PROTEIN","Carbonic anhydrase",559292,"Saccharomyces cerevisiae S288c","CHEMBL5931",
101386,"SINGLE PROTEIN","LIM domain kinase 2",9606,"Homo sapiens","CHEMBL5932",
101387,"SINGLE PROTEIN","NAD-dependent deacetylase HST2",559292,"Saccharomyces cerevisiae S288c","CHEMBL5933",
101388,"SINGLE PROTEIN","Neuronal acetylcholine receptor subunit alpha-7",9913,"Bos taurus","CHEMBL5934",
101389,"SINGLE PROTEIN","Hormone-sensitive lipase",10090,"Mus musculus","CHEMBL5935",
101608,"SINGLE PROTEIN","Toll-like receptor 7",9606,"Homo sapiens","CHEMBL5936",
101609,"SINGLE PROTEIN","Elongation of very long chain fatty acids protein 5",9606,"Homo sapiens","CHEMBL5937",
101610,"SINGLE PROTEIN","Serine/threonine-protein kinase PLK2",9606,"Homo sapiens","CHEMBL5938",
101611,"SINGLE PROTEIN","Endoplasmic reticulum aminopeptidase 1",9606,"Homo sapiens","CHEMBL5939",
101612,"SINGLE PROTEIN","Serine/threonine-protein kinase MARK1",9606,"Homo sapiens","CHEMBL5940",
101613,"SINGLE PROTEIN","Serine/threonine-protein kinase MST4",9606,"Homo sapiens","CHEMBL5941",
101614,"SINGLE PROTEIN","Phosphatidylcholine-sterol acyltransferase",9606,"Homo sapiens","CHEMBL5942",
101615,"SINGLE PROTEIN","Beta-2 adrenergic receptor",10036,"Mesocricetus auratus","CHEMBL5943",
101616,"SINGLE PROTEIN","DNA polymerase catalytic subunit",10306,"Human herpesvirus 1 (strain KOS) (HHV-1) (Human herpes simplex virus1)","CHEMBL5944",
101617,"SINGLE PROTEIN","Calmodulin",3562,"Spinacia oleracea","CHEMBL5945",
101618,"SINGLE PROTEIN","DNA polymerase",10665,"Enterobacteria phage T4","CHEMBL5946",
101619,"SINGLE PROTEIN","Tyrosine aminotransferase",10116,"Rattus norvegicus","CHEMBL5947",
101620,"SINGLE PROTEIN","DNA topoisomerase 1",559292,"Saccharomyces cerevisiae S288c","CHEMBL5948",
102732,"SINGLE PROTEIN","Non-specific lipid-transfer protein",9606,"Homo sapiens","CHEMBL5950",
102733,"SINGLE PROTEIN","Neuropeptide FF receptor 1",9606,"Homo sapiens","CHEMBL5951",
102734,"SINGLE PROTEIN","Neuropeptide FF receptor 2",9606,"Homo sapiens","CHEMBL5952",
102739,"SINGLE PROTEIN","RAS guanyl-releasing protein 1",9606,"Homo sapiens","CHEMBL5953",
102740,"SINGLE PROTEIN","Ornithine aminotransferase, mitochondrial",9606,"Homo sapiens","CHEMBL5954",
102741,"SINGLE PROTEIN","UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit",9606,"Homo sapiens","CHEMBL5955",
102599,"SINGLE PROTEIN","Beta-lactamase SHV-1",562,"Escherichia coli","CHEMBL5956",
102621,"SINGLE PROTEIN","5'-nucleotidase",9606,"Homo sapiens","CHEMBL5957",
102622,"SINGLE PROTEIN","Alpha-1-acid glycoprotein 2",9606,"Homo sapiens","CHEMBL5958",
102626,"SINGLE PROTEIN","Alpha-1-antichymotrypsin",9606,"Homo sapiens","CHEMBL5960",
102915,"SINGLE PROTEIN","Peroxisomal multifunctional enzyme type 2",10116,"Rattus norvegicus","CHEMBL1075219",
102916,"SINGLE PROTEIN","Dehydrogenase/reductase SDR family member 9",10116,"Rattus norvegicus","CHEMBL1075220",
102917,"SINGLE PROTEIN","3-alpha-hydroxysteroid dehydrogenase",10116,"Rattus norvegicus","CHEMBL1075221",
102920,"SINGLE PROTEIN","Protein-tyrosine kinase 2-beta",10116,"Rattus norvegicus","CHEMBL1075222",
102921,"SINGLE PROTEIN","G-protein coupled bile acid receptor 1",10116,"Rattus norvegicus","CHEMBL1075223",
102922,"SINGLE PROTEIN","Glycogen synthase kinase-3 alpha",10116,"Rattus norvegicus","CHEMBL1075224",
102924,"SINGLE PROTEIN","Tyrosine-protein kinase JAK2",10116,"Rattus norvegicus","CHEMBL1075225",
102925,"SINGLE PROTEIN","Potassium voltage-gated channel subfamily B member 1",10116,"Rattus norvegicus","CHEMBL1075226",
102926,"SINGLE PROTEIN","Potassium voltage-gated channel subfamily D member 2",10116,"Rattus norvegicus","CHEMBL1075227",
102927,"SINGLE PROTEIN","Melanin-concentrating hormone receptor 1",10116,"Rattus norvegicus","CHEMBL1075228",
102928,"SINGLE PROTEIN","Multidrug resistance protein 1",10116,"Rattus norvegicus","CHEMBL1075229",
102932,"SINGLE PROTEIN","Nitric oxide synthase, endothelial",10116,"Rattus norvegicus","CHEMBL1075230",
101390,"SINGLE PROTEIN","Ephrin type-B receptor 2",10090,"Mus musculus","CHEMBL5961",
101391,"SINGLE PROTEIN","Phospholipid transfer protein",9606,"Homo sapiens","CHEMBL5962",
101392,"SINGLE PROTEIN","Proteinase-activated receptor 2",9606,"Homo sapiens","CHEMBL5963",
101393,"SINGLE PROTEIN","Aquaporin-4",9606,"Homo sapiens","CHEMBL5964",
101394,"SINGLE PROTEIN","Aquaporin-4",10090,"Mus musculus","CHEMBL5965",
101395,"SINGLE PROTEIN","IgG receptor FcRn large subunit p51",9606,"Homo sapiens","CHEMBL5966",
101396,"SINGLE PROTEIN","Kinesin-like protein KIF2C",9606,"Homo sapiens","CHEMBL5967",
101397,"SINGLE PROTEIN","Lysophosphatidic acid receptor 4",9606,"Homo sapiens","CHEMBL5968",
101398,"SINGLE PROTEIN","Phosphatidylinositol-4-phosphate 5-kinase type-1 alpha",9606,"Homo sapiens","CHEMBL5969",
101399,"SINGLE PROTEIN","Mitogen-activated protein kinase kinase kinase 3",9606,"Homo sapiens","CHEMBL5970",
101400,"SINGLE PROTEIN","Smoothened homolog",9606,"Homo sapiens","CHEMBL5971",
101401,"SINGLE PROTEIN","Monoacylglycerol lipase ABHD12",10090,"Mus musculus","CHEMBL5972",
101402,"SINGLE PROTEIN","Carbonic anhydrase 15",10090,"Mus musculus","CHEMBL5973",
101403,"SINGLE PROTEIN","Dehydrogenase/reductase SDR family member 9",9606,"Homo sapiens","CHEMBL5974",
101404,"SINGLE PROTEIN","Serine/threonine-protein kinase RIO1",9606,"Homo sapiens","CHEMBL5975",
101621,"SINGLE PROTEIN","Heat shock protein beta-1",9606,"Homo sapiens","CHEMBL5976",
101622,"SINGLE PROTEIN","Galectin-2",9606,"Homo sapiens","CHEMBL5977",
101623,"SINGLE PROTEIN","Cytochrome P450 2E1",10116,"Rattus norvegicus","CHEMBL5978",
101624,"SINGLE PROTEIN","Alkaline phosphatase, tissue-nonspecific isozyme",9606,"Homo sapiens","CHEMBL5979",
100686,"SINGLE PROTEIN","Dengue virus type 2 NS3 protein",31634,"Dengue virus type 2 (strain Thailand/16681/1984) (DENV-2)","CHEMBL5980",
100685,"SINGLE PROTEIN","Hepatitis GB virus B NS5B RNA-dependent RNA polymerase",39113,"Hepatitis GB virus B","CHEMBL5981",
11989,"SINGLE PROTEIN","ADAM9",9606,"Homo sapiens","CHEMBL5982",
102494,"ORGANISM","Clostridium malenominatum",1539,"Clostridium malenominatum","CHEMBL615026",
102495,"ORGANISM","Clostridium paraputrificum",29363,"Clostridium paraputrificum","CHEMBL615027",
102496,"ORGANISM","Clostridium sphenoides",29370,"Clostridium sphenoides","CHEMBL615028",
102497,"ORGANISM","Corynebacterium accolens",38284,"Corynebacterium accolens","CHEMBL615029",
102498,"ORGANISM","Corynebacterium amycolatum",43765,"Corynebacterium amycolatum","CHEMBL615030",
102631,"SINGLE PROTEIN","Aldo-keto reductase family 1 member B10",9606,"Homo sapiens","CHEMBL5983",
102632,"SINGLE PROTEIN","Apolipoprotein A-I",9606,"Homo sapiens","CHEMBL5984",
102633,"SINGLE PROTEIN","ADP-ribosylation factor 1",9606,"Homo sapiens","CHEMBL5985",
102634,"SINGLE PROTEIN","ADP-ribosylation factor 5",9606,"Homo sapiens","CHEMBL5986",
102635,"SINGLE PROTEIN","ADP-ribosylation factor 6",9606,"Homo sapiens","CHEMBL5987",
102637,"SINGLE PROTEIN","Bcl-2-like protein 10",9606,"Homo sapiens","CHEMBL5988",
102638,"SINGLE PROTEIN","Baculoviral IAP repeat-containing protein 5",9606,"Homo sapiens","CHEMBL5989",
102639,"SINGLE PROTEIN","Breast cancer type 1 susceptibility protein",9606,"Homo sapiens","CHEMBL5990",
102642,"SINGLE PROTEIN","Caspase-14",9606,"Homo sapiens","CHEMBL5991",
102645,"SINGLE PROTEIN","Sterol 26-hydroxylase, mitochondrial",9606,"Homo sapiens","CHEMBL5992",
102648,"SINGLE PROTEIN","C-X-C chemokine receptor type 6",9606,"Homo sapiens","CHEMBL5994",
102649,"SINGLE PROTEIN","Cytohesin-2",9606,"Homo sapiens","CHEMBL5995",
102650,"SINGLE PROTEIN","Dihydrodipicolinate synthase-like, mitochondrial",9606,"Homo sapiens","CHEMBL5996",
102656,"SINGLE PROTEIN","Deoxyguanosine kinase, mitochondrial",9606,"Homo sapiens","CHEMBL5997",
102657,"SINGLE PROTEIN","Estradiol 17-beta-dehydrogenase 12",9606,"Homo sapiens","CHEMBL5998",
102658,"SINGLE PROTEIN","3-keto-steroid reductase",9606,"Homo sapiens","CHEMBL5999",
102933,"SINGLE PROTEIN","NADPH oxidase 1",10116,"Rattus norvegicus","CHEMBL1075231",
102935,"SINGLE PROTEIN","Orexin receptor 1",10116,"Rattus norvegicus","CHEMBL1075232",
102936,"SINGLE PROTEIN","Pituitary adenylate cyclase-activating polypeptide type I receptor",10116,"Rattus norvegicus","CHEMBL1075233",
102937,"SINGLE PROTEIN","Phosphoenolpyruvate carboxykinase, cytosolic [GTP]",10116,"Rattus norvegicus","CHEMBL1075234",
102938,"SINGLE PROTEIN","G protein-coupled receptor 34",10116,"Rattus norvegicus","CHEMBL1075235",
102939,"SINGLE PROTEIN","Chloride channel isoform 1",10116,"Rattus norvegicus","CHEMBL1075236",
102940,"SINGLE PROTEIN","Nucleoside triphosphate diphosphohydrolase 3",10116,"Rattus norvegicus","CHEMBL1075237",
102941,"SINGLE PROTEIN","Solute carrier family 22 member 5",10116,"Rattus norvegicus","CHEMBL1075238",
102942,"SINGLE PROTEIN","Solute carrier family 22 member 12",10116,"Rattus norvegicus","CHEMBL1075239",
102943,"SINGLE PROTEIN","L-serine dehydratase/L-threonine deaminase",10116,"Rattus norvegicus","CHEMBL1075240",
102944,"SINGLE PROTEIN","Secreted frizzled-related protein 1",10116,"Rattus norvegicus","CHEMBL1075241",
102945,"SINGLE PROTEIN","Serotonin N-acetyltransferase",10116,"Rattus norvegicus","CHEMBL1075242",
102946,"SINGLE PROTEIN","Synaptosomal-associated protein 25",10116,"Rattus norvegicus","CHEMBL1075243",
102949,"SINGLE PROTEIN","Thymidine phosphorylase",10116,"Rattus norvegicus","CHEMBL1075244",
102950,"SINGLE PROTEIN","Urokinase-type plasminogen activator",10116,"Rattus norvegicus","CHEMBL1075245",
102951,"SINGLE PROTEIN","Xanthine dehydrogenase/oxidase",10116,"Rattus norvegicus","CHEMBL1075246",
101405,"SINGLE PROTEIN","Serine/threonine-protein kinase RIO2",9606,"Homo sapiens","CHEMBL6000",
101406,"SINGLE PROTEIN","Elongation of very long chain fatty acids protein 1",9606,"Homo sapiens","CHEMBL6001",
101407,"SINGLE PROTEIN","Cell division cycle 2-like protein kinase 6",9606,"Homo sapiens","CHEMBL6002",
101408,"SINGLE PROTEIN","Testis-specific serine/threonine-protein kinase 1",9606,"Homo sapiens","CHEMBL6003",
101409,"SINGLE PROTEIN","Queuine tRNA-ribosyltransferase",9606,"Homo sapiens","CHEMBL6004",
101410,"SINGLE PROTEIN","Serine/threonine-protein kinase 33",9606,"Homo sapiens","CHEMBL6005",
101411,"SINGLE PROTEIN","Serine/threonine-protein kinase ULK1",9606,"Homo sapiens","CHEMBL6006",
101412,"SINGLE PROTEIN","Transient receptor potential cation channel subfamily A member 1",9606,"Homo sapiens","CHEMBL6007",
101413,"SINGLE PROTEIN","Carbonyl reductase [NADPH] 3",9606,"Homo sapiens","CHEMBL6008",
101414,"SINGLE PROTEIN","Diacylglycerol O-acyltransferase 1",9606,"Homo sapiens","CHEMBL6009",
101415,"SINGLE PROTEIN","Cyclin-dependent kinase 2-associated protein 2",9606,"Homo sapiens","CHEMBL6010",
101416,"SINGLE PROTEIN","Cytochrome c oxidase subunit 1",9940,"Ovis aries","CHEMBL6011",
101417,"SINGLE PROTEIN","Inhibitor of nuclear factor kappa-B kinase subunit beta",10090,"Mus musculus","CHEMBL6012",
101418,"SINGLE PROTEIN","Ceramide glucosyltransferase",10090,"Mus musculus","CHEMBL6013",
102499,"ORGANISM","Corynebacterium aurimucosum",169292,"Corynebacterium aurimucosum","CHEMBL615031",
102500,"ORGANISM","Corynebacterium simulans",146827,"Corynebacterium simulans","CHEMBL615032",
102501,"ORGANISM","Corynebacterium striatum",43770,"Corynebacterium striatum","CHEMBL615033",
102502,"ORGANISM","Corynespora cassiicola",59586,"Corynespora cassiicola","CHEMBL615034",
102503,"ORGANISM","Cryptococcus bacillisporus",552467,"Cryptococcus gattii","CHEMBL615035",
102504,"ORGANISM","Cryptosporidium",5806,"Cryptosporidium","CHEMBL615036",
102505,"ORGANISM","Dialister invisus",218538,"Dialister invisus","CHEMBL615037",
102506,"ORGANISM","Dialister micraerophilus",309120,"Dialister micraerophilus","CHEMBL615038",
102507,"ORGANISM","Dialister pneumosintes",39950,"Dialister pneumosintes","CHEMBL615039",
